"OPERATEUR";"CODE_EIC";"ANNEE";"FILIERE";"IRIS_CODE";"IRIS_LIBELLE";"ADRESSE";"NOM_COMMUNE";"CODE_GRAND_SECTEUR";"CONSO";"PDL"
"Enedis";"17X100A100A0001A";"2020";"E";"831370501";"Le Port";"6 PLACE GAMBETTA";"TOULON";"R";37.41502;11
"Enedis";"17X100A100A0001A";"2020";"E";"330630301";"Chartrons-Grand Parc 1";"20 RUE CHARLES DURAND";"BORDEAUX";"R";37.4148;27
"Enedis";"17X100A100A0001A";"2020";"E";"352380903";"Cleunay Est";"12 ALLEE MARTHE NIEL";"RENNES";"R";37.41276;28
"Enedis";"17X100A100A0001A";"2020";"E";"352380308";"Z.A. Ouest";"PARC MONIER";"RENNES";"T";37.39432;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380206";"Oberthur";"125 AVENUE ARISTIDE BRIAND";"RENNES";"R";37.39153;39
"Enedis";"17X100A100A0001A";"2020";"E";"352380708";"Fransisco Ferrer";"26 RUE MONTAIGNE";"RENNES";"R";37.3907;26
"Enedis";"17X100A100A0001A";"2020";"E";"330630403";"La Bastide 3";"14 RUE DE BLAYE";"BORDEAUX";"R";37.38843;17
"Enedis";"17X100A100A0001A";"2020";"E";"352380705";"La Poterie Sud";"29 RUE MICHEL GERARD";"RENNES";"R";37.38234;15
"Enedis";"17X100A100A0001A";"2020";"E";"452341103";"Bannier-Coligny";"126 FAUBOURG BANNIER";"ORLÉANS";"T";37.37008;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630504";"Hôtel de Ville-Quinconces 4";"24 RUE DU PARLEMENT STE CATHERINE";"BORDEAUX";"R";37.35378;10
"Enedis";"17X100A100A0001A";"2020";"E";"920730104";"Plateau Ouest 3";"97 BOULEVARD DU MAL DE LATTRE DE TASSIGNY";"SURESNES";"R";37.35333;21
"Enedis";"17X100A100A0001A";"2020";"E";"452340301";"Carmes-République";"25 RUE DE LA LIONNE";"ORLÉANS";"R";37.35295;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380505";"La Motte Brûlon";"13 RUE DE LA TAURELLERIE";"RENNES";"R";37.35142;28
"Enedis";"17X100A100A0001A";"2020";"E";"920730114";"République 1";"83 RUE JEAN JACQUES ROUSSEAU";"SURESNES";"R";37.34588;19
"Enedis";"17X100A100A0001A";"2020";"E";"330630507";"Hôtel de Ville-Quinconces 7";"26 RUE FERRERE";"BORDEAUX";"T";37.34473;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380104";"Parcheminerie Toussaints";"41 RUE VASSELOT";"RENNES";"R";37.33678;11
"Enedis";"17X100A100A0001A";"2020";"E";"920730102";"Carnot Gambetta 1";"5 RUE ALEXANDRE DARRACQ";"SURESNES";"T";37.33127;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370803";"Saint-Jean du Var II";"107 RUE CAPITAINE JOSEPH CASANOVA";"TOULON";"R";37.32995;15
"Enedis";"17X100A100A0001A";"2020";"E";"920730108";"Bas de Suresnes 2";"3 ALLEE DU 8 MAI 1945";"SURESNES";"R";37.32731;18
"Enedis";"17X100A100A0001A";"2020";"E";"330630101";"Le Lac 1";"84 MAIL DES BORDELAIS";"BORDEAUX";"R";37.3252;39
"Enedis";"17X100A100A0001A";"2020";"E";"920730102";"Carnot Gambetta 1";"4 B RUE HONORE D ESTIENNE D ORVES";"SURESNES";"I";37.32174;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370607";"Besagne";"LOTISSEMENT B 43";"TOULON";"T";37.32109;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380301";"Mail";"1 RUE DE BREST";"RENNES";"R";37.31884;21
"Enedis";"17X100A100A0001A";"2020";"E";"920730105";"Cité Jardins 3";"5 RUE KELLOGG";"SURESNES";"R";37.31844;14
"Enedis";"17X100A100A0001A";"2020";"E";"352381204";"Les Cloteaux";"11 SQUARE DES CLOTEAUX";"RENNES";"R";37.31804;24
"Enedis";"17X100A100A0001A";"2020";"E";"330631107";"Capucins-Victoire 7";"53 RUE DE SAUTEYRON";"BORDEAUX";"R";37.31588;24
"Enedis";"17X100A100A0001A";"2020";"E";"352380708";"Fransisco Ferrer";"144 RUE DE VERN";"RENNES";"R";37.29947;22
"Enedis";"17X100A100A0001A";"2020";"E";"330631202";"Nansouty 2";"36 RUE DIAZ";"BORDEAUX";"R";37.2923;11
"Enedis";"17X100A100A0001A";"2020";"E";"831370504";"Haute Ville-La Gare";"1 AVENUE VAUBAN";"TOULON";"T";37.29182;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380303";"Rue de Brest Est";"16 RUE DE BREST";"RENNES";"R";37.29015;28
"Enedis";"17X100A100A0001A";"2020";"E";"831370301";"Rodeillac";"319 AVENUE DES ROUTES";"TOULON";"R";37.28085;10
"Enedis";"17X100A100A0001A";"2020";"E";"452340702";"Argonne-Champ Chardon-Fontaine-Nécotin";"6 RUE JEANNE CHAMPILLOU";"ORLÉANS";"R";37.27991;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630802";"Lestonnat-Monséjour 2";"18 RUE DOMION";"BORDEAUX";"R";37.27391;16
"Enedis";"17X100A100A0001A";"2020";"E";"831370603";"Le Mourillon III";"345 BOULEVARD DE BAZEILLES";"TOULON";"T";37.26976;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370602";"Le Mourillon IV";"111 RUE ORVES";"TOULON";"R";37.26733;12
"Enedis";"17X100A100A0001A";"2020";"E";"35238XXXX";"Iris fictif de la commune Rennes";"RUE ALEXANDRA DAVID NEEL";"RENNES";"I";37.26507;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380301";"Mail";"95 MAIL FRANCOIS MITTERRAND";"RENNES";"R";37.2599;15
"Enedis";"17X100A100A0001A";"2020";"E";"831370311";"Saint-Roch I";"169 AVENUE DOCTEUR JULES FONTAN";"TOULON";"R";37.25377;13
"Enedis";"17X100A100A0001A";"2020";"E";"920730104";"Plateau Ouest 3";"70 RUE DE LA PROCESSION";"SURESNES";"T";37.24906;1
"Enedis";"17X100A100A0001A";"2020";"E";"920730104";"Plateau Ouest 3";"16 RUE DU TERTRE";"SURESNES";"R";37.24768;18
"Enedis";"17X100A100A0001A";"2020";"E";"330630306";"Chartrons-Grand Parc 6";"17 RUE HENRI EXPERT";"BORDEAUX";"R";37.2459;21
"Enedis";"17X100A100A0001A";"2020";"E";"352380301";"Mail";"2 RUE LENEE";"RENNES";"R";37.24109;20
"Enedis";"17X100A100A0001A";"2020";"E";"452340801";"Bourgogne-Pasteur";"15 RUE DU FAUBOURG SAINT VINCENT";"ORLÉANS";"R";37.23711;12
"Enedis";"17X100A100A0001A";"2020";"E";"352380305";"Port Cahours";"3 SQUARE RENE COTY";"RENNES";"R";37.23133;29
"Enedis";"17X100A100A0001A";"2020";"E";"831370608";"Dutasta-Mayol";"309 AVENUE FRANKLIN ROOSEVELT";"TOULON";"R";37.22664;15
"Enedis";"17X100A100A0001A";"2020";"E";"452340301";"Carmes-République";"99 RUE D ILLIERS";"ORLÉANS";"R";37.22522;11
"Enedis";"17X100A100A0001A";"2020";"E";"452340301";"Carmes-République";"3 RUE DE LA LIONNE";"ORLÉANS";"T";37.22366;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630308";"Chartrons-Grand Parc 8";"181 RUE MANDRON";"BORDEAUX";"R";37.2229;19
"Enedis";"17X100A100A0001A";"2020";"E";"452340702";"Argonne-Champ Chardon-Fontaine-Nécotin";"76 RUE DE LA BARRIERE SAINT MARC";"ORLÉANS";"T";37.22161;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630504";"Hôtel de Ville-Quinconces 4";"2 COURS DE L INTENDANCE";"BORDEAUX";"T";37.21909;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631209";"Nansouty 9";"55 RUE LAFONTAINE";"BORDEAUX";"R";37.21744;17
"Enedis";"17X100A100A0001A";"2020";"E";"831370906";"Beaulieu";"192 AVENUE SERGENT GABRIEL JOURDAN";"TOULON";"R";37.21688;21
"Enedis";"17X100A100A0001A";"2020";"E";"452341801";"2002";"6 PLACE DU BOIS";"ORLÉANS";"R";37.21523;20
"Enedis";"17X100A100A0001A";"2020";"E";"352380808";"La Madeleine Mauconseil";"227 RUE DE NANTES";"RENNES";"T";37.21057;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370501";"Le Port";"99 COURS LAFAYETTE";"TOULON";"R";37.20864;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630306";"Chartrons-Grand Parc 6";"54 RUE PIERRE TREBOD";"BORDEAUX";"R";37.2047;17
"Enedis";"17X100A100A0001A";"2020";"E";"330630204";"Bacalan 4";"120 RUE ACHARD";"BORDEAUX";"T";37.20277;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370102";"Pont de Bois";"53 BOULEVARD BARTHELEMY";"TOULON";"R";37.19512;22
"Enedis";"17X100A100A0001A";"2020";"E";"352380603";"Le Gallet-Les Longs Champs Nord";"32 RUE XAVIER GRALL";"RENNES";"R";37.19428;22
"Enedis";"17X100A100A0001A";"2020";"E";"920730102";"Carnot Gambetta 1";"19 RUE DE VERDUN";"SURESNES";"R";37.19414;14
"Enedis";"17X100A100A0001A";"2020";"E";"330630505";"Hôtel de Ville-Quinconces 5";"30 RUE DU PAS SAINT GEORGES";"BORDEAUX";"R";37.18778;12
"Enedis";"17X100A100A0001A";"2020";"E";"920730103";"République 2";"60 B RUE DU VAL D OR";"SURESNES";"R";37.18615;14
"Enedis";"17X100A100A0001A";"2020";"E";"831370805";"Saint-Jean du Var III";"124 BOULEVARD DE LA ROSERAIE";"TOULON";"T";37.1833;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380403";"Z.A. Nord";"RUE DE LA DONELIERE";"RENNES";"T";37.17885;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381007";"Beauregard";"3 A RUE LOUIS ARAGON";"RENNES";"R";37.17484;26
"Enedis";"17X100A100A0001A";"2020";"E";"352380505";"La Motte Brûlon";"163 C AVENUE GENERAL GEORGE PATTON";"RENNES";"R";37.17387;41
"Enedis";"17X100A100A0001A";"2020";"E";"831370402";"Sainte-Anne";"170 RUE PAUL MESTRES";"TOULON";"R";37.17286;18
"Enedis";"17X100A100A0001A";"2020";"E";"352380305";"Port Cahours";"29 RUE DE LORIENT";"RENNES";"T";37.17032;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631105";"Capucins-Victoire 5";"15 RUE DU PORT";"BORDEAUX";"R";37.16039;12
"Enedis";"17X100A100A0001A";"2020";"E";"330631106";"Capucins-Victoire 6";"6 COURS DE LA MARNE";"BORDEAUX";"T";37.15741;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380701";"Croix Saint-Hélier";"19 A RUE DE VERN";"RENNES";"R";37.14213;10
"Enedis";"17X100A100A0001A";"2020";"E";"330631208";"Nansouty 8";"39 BOULEVARD ALBERT 1ER";"BORDEAUX";"R";37.12483;33
"Enedis";"17X100A100A0001A";"2020";"E";"831370310";"Saint-Roch II";"103 AVENUE AUGUSTE BERTHON";"TOULON";"R";37.11868;22
"Enedis";"17X100A100A0001A";"2020";"E";"352380304";"La Touche";"3 SQUARE LE GAL LA SALLE";"RENNES";"R";37.11651;18
"Enedis";"17X100A100A0001A";"2020";"E";"831370607";"Besagne";"2 PLACE HUBAC";"TOULON";"R";37.11411;16
"Enedis";"17X100A100A0001A";"2020";"E";"352380205";"Paris Est";"73 RUE DE PARIS";"RENNES";"R";37.11128;24
"Enedis";"17X100A100A0001A";"2020";"E";"831370401";"Les Lices";"755 AVENUE DE LA VICTOIRE";"TOULON";"R";37.10524;13
"Enedis";"17X100A100A0001A";"2020";"E";"452341103";"Bannier-Coligny";"1 D RUE LOUIS PASTEUR";"ORLÉANS";"R";37.08812;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380505";"La Motte Brûlon";"16 RUE JACK KEROUAC";"RENNES";"R";37.08768;30
"Enedis";"17X100A100A0001A";"2020";"E";"352380604";"Les Longs Champs Sud";"17 SQUARE LOUIS BOULANGER";"RENNES";"R";37.08764;12
"Enedis";"17X100A100A0001A";"2020";"E";"330630903";"Saint-Augustin 3";"50 RUE MESTREZAT";"BORDEAUX";"R";37.07789;18
"Enedis";"17X100A100A0001A";"2020";"E";"452342102";"Le Lac-Avenue de l'Hôpital";"40 RUE ANTOINE LAURENT DE LAVOISIER";"ORLÉANS";"T";37.07406;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";"12 RUE DUBESSAN";"BORDEAUX";"R";37.07199;27
"Enedis";"17X100A100A0001A";"2020";"E";"831370803";"Saint-Jean du Var II";"27 RUE DE GENEVE";"TOULON";"R";37.06844;11
"Enedis";"17X100A100A0001A";"2020";"E";"330630503";"Hôtel de Ville-Quinconces 3";"57 RUE DE LA PORTE DIJEAUX";"BORDEAUX";"T";37.06008;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370402";"Sainte-Anne";"158 AVENUE EMILE VINCENT";"TOULON";"R";37.05081;20
"Enedis";"17X100A100A0001A";"2020";"E";"330630301";"Chartrons-Grand Parc 1";"9 RUE VIEILLARD";"BORDEAUX";"R";37.04688;23
"Enedis";"17X100A100A0001A";"2020";"E";"452341101";"Sonis-Saint-Jean";"11 RUE HENRI DUVILLARD";"ORLÉANS";"R";37.0464;30
"Enedis";"17X100A100A0001A";"2020";"E";"352380101";"Cathédrale";"5 RUE DE TOULOUSE";"RENNES";"R";37.04167;13
"Enedis";"17X100A100A0001A";"2020";"E";"330630501";"Hôtel de Ville-Quinconces 1";"177 RUE SAINTE CATHERINE";"BORDEAUX";"T";37.03709;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340101";"Bourgogne-Saint-Aignan-Saint-Euverte";"BOULEVARD DE LA MOTTE SANGUIN";"ORLÉANS";"T";37.03083;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380105";"Liberté Champ de Mars";"13 RUE CHICOGNE";"RENNES";"R";37.02701;27
"Enedis";"17X100A100A0001A";"2020";"E";"330631209";"Nansouty 9";"12 RUE DE BREZETS";"BORDEAUX";"R";37.02484;12
"Enedis";"17X100A100A0001A";"2020";"E";"920730102";"Carnot Gambetta 1";"19 RUE GARDENAT LAPOSTOL";"SURESNES";"R";37.02408;20
"Enedis";"17X100A100A0001A";"2020";"E";"352381001";"Pontchaillou";"72 RUE DE SAINT BRIEUC";"RENNES";"R";37.00904;10
"Enedis";"17X100A100A0001A";"2020";"E";"831370311";"Saint-Roch I";"73 RUE COULMIER";"TOULON";"R";37.00553;10
"Enedis";"17X100A100A0001A";"2020";"E";"452341101";"Sonis-Saint-Jean";"4 A RUE ROGER TOULOUSE";"ORLÉANS";"R";36.99735;27
"Enedis";"17X100A100A0001A";"2020";"E";"45234XXXX";"Iris fictif de la commune Orléans";"26 RUE DE LA MADELEINE";"ORLÉANS";"T";36.99573;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380202";"Les Mottais";"109 BOULEVARD DE METZ";"RENNES";"R";36.99419;31
"Enedis";"17X100A100A0001A";"2020";"E";"920730114";"République 1";"21 BOULEVARD HENRI SELLIER";"SURESNES";"R";36.97981;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630501";"Hôtel de Ville-Quinconces 1";"56 RUE DU HA";"BORDEAUX";"R";36.97492;12
"Enedis";"17X100A100A0001A";"2020";"E";"452341201";"Saint-Laurent-Sanitas";"1 PLACE SAINT LAURENT";"ORLÉANS";"R";36.95189;31
"Enedis";"17X100A100A0001A";"2020";"E";"452340301";"Carmes-République";"18 PLACE DU GENERAL DE GAULLE";"ORLÉANS";"R";36.93906;15
"Enedis";"17X100A100A0001A";"2020";"E";"831370310";"Saint-Roch II";"306 AVENUE AMIRAL COLLET";"TOULON";"R";36.92698;23
"Enedis";"17X100A100A0001A";"2020";"E";"352380202";"Les Mottais";"4 RUE GEORGES LECHARTIER";"RENNES";"R";36.92533;16
"Enedis";"17X100A100A0001A";"2020";"E";"330630504";"Hôtel de Ville-Quinconces 4";"14 RUE DU PONT DE LA MOUSQUE";"BORDEAUX";"R";36.92252;13
"Enedis";"17X100A100A0001A";"2020";"E";"352381204";"Les Cloteaux";"3 SQUARE DU HAUT BLOSNE";"RENNES";"R";36.91644;27
"Enedis";"17X100A100A0001A";"2020";"E";"330630603";"Saint-Seurin-Fondaudège 3";"40 RUE NICOLAS BEAUJON";"BORDEAUX";"R";36.91474;23
"Enedis";"17X100A100A0001A";"2020";"E";"330630307";"Chartrons-Grand Parc 7";"39 RUE CONDORCET";"BORDEAUX";"R";36.91282;17
"Enedis";"17X100A100A0001A";"2020";"E";"330631003";"Saint-Bruno-Saint-Victor 3";"77 RUE GUILLAUME LEBLANC";"BORDEAUX";"R";36.90951;17
"Enedis";"17X100A100A0001A";"2020";"E";"330630803";"Lestonnat-Monséjour 3";"7 RUE VIRGINIA";"BORDEAUX";"R";36.90472;24
"Enedis";"17X100A100A0001A";"2020";"E";"352381005";"Villejean Nord-Est";"12 COURS PDT J FITZGERALD KENNEDY";"RENNES";"R";36.9022;16
"Enedis";"17X100A100A0001A";"2020";"E";"330630305";"Chartrons-Grand Parc 5";"18 RUE MARYSE BASTIE";"BORDEAUX";"R";36.89763;24
"Enedis";"17X100A100A0001A";"2020";"E";"352380904";"Cleunay Ouest";"2 RUE ANDRE TRASBOT";"RENNES";"T";36.88498;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630202";"Bacalan 2";"111 RUE ACHARD";"BORDEAUX";"R";36.87907;49
"Enedis";"17X100A100A0001A";"2020";"E";"452340901";"Les Blossières-Mairie";"2 RUE DU CAPITAINE G DE BOISSIEU";"ORLÉANS";"R";36.86165;19
"Enedis";"17X100A100A0001A";"2020";"E";"352380201";"Jules Ferry";"6 PARC SAINT MARTIN";"RENNES";"R";36.85763;18
"Enedis";"17X100A100A0001A";"2020";"E";"330630503";"Hôtel de Ville-Quinconces 3";"123 COURS D ALSACE ET LORRAINE";"BORDEAUX";"R";36.83971;13
"Enedis";"17X100A100A0001A";"2020";"E";"330630202";"Bacalan 2";"35 SENTIER DE MARIE GALANTE";"BORDEAUX";"R";36.82773;22
"Enedis";"17X100A100A0001A";"2020";"E";"330630306";"Chartrons-Grand Parc 6";"126 BOULEVARD GODARD";"BORDEAUX";"R";36.82392;19
"Enedis";"17X100A100A0001A";"2020";"E";"330630905";"Saint-Augustin 5";"13 RUE BERRUER";"BORDEAUX";"R";36.81418;10
"Enedis";"17X100A100A0001A";"2020";"E";"452341401";"Plantes-Dauphine";"28 B RUE TUDELLE";"ORLÉANS";"R";36.81268;11
"Enedis";"17X100A100A0001A";"2020";"E";"330630305";"Chartrons-Grand Parc 5";"10 RUE DOCTEUR SCHWEITZER";"BORDEAUX";"R";36.8126;28
"Enedis";"17X100A100A0001A";"2020";"E";"831370611";"Champ de Mars II";"16 BOULEVARD DU 11 NOVEMBRE";"TOULON";"T";36.8108;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370104";"Pont du Las I";"77 RUE DU ROI RENE";"TOULON";"R";36.81044;16
"Enedis";"17X100A100A0001A";"2020";"E";"330630503";"Hôtel de Ville-Quinconces 3";"123 COURS D ALSACE ET LORRAINE";"BORDEAUX";"T";36.80797;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630706";"Villa Primerose Parc Bordelais-Caudéran 6";"120 RUE ETCHENIQUE";"BORDEAUX";"R";36.80758;37
"Enedis";"17X100A100A0001A";"2020";"E";"452341201";"Saint-Laurent-Sanitas";"3 BOULEVARD JEAN JAURES";"ORLÉANS";"R";36.80702;14
"Enedis";"17X100A100A0001A";"2020";"E";"452341103";"Bannier-Coligny";"99 T RUE DE LA GARE";"ORLÉANS";"R";36.80567;16
"Enedis";"17X100A100A0001A";"2020";"E";"330630508";"Hôtel de Ville-Quinconces 8";"12 RUE DE TOULOUSE LAUTREC";"BORDEAUX";"T";36.78912;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340101";"Bourgogne-Saint-Aignan-Saint-Euverte";"36 RUE DU BOURDON BLANC";"ORLÉANS";"T";36.78744;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630201";"Bacalan 1";"19 AVENUE DE TOURVILLE";"BORDEAUX";"T";36.78624;1
"Enedis";"17X100A100A0001A";"2020";"E";"452342001";"Poincaré-Bécasse";"2 RUE ANTOINE PARMENTIER";"ORLÉANS";"R";36.78296;18
"Enedis";"17X100A100A0001A";"2020";"E";"352380103";"Parlement";"2 RUE JULES SIMON";"RENNES";"T";36.78231;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370702";"Siblas-La Loubière";"166 CHEMIN DE LA LOUBIERE";"TOULON";"R";36.77394;12
"Enedis";"17X100A100A0001A";"2020";"E";"330630301";"Chartrons-Grand Parc 1";"12 RUE CHANTECRIT";"BORDEAUX";"R";36.76884;21
"Enedis";"17X100A100A0001A";"2020";"E";"352380902";"La Mabilais";"17 RUE DU SAPEUR MICHEL JOUAN";"RENNES";"R";36.7648;23
"Enedis";"17X100A100A0001A";"2020";"E";"352381001";"Pontchaillou";"68 RUE DE SAINT BRIEUC";"RENNES";"R";36.7614;22
"Enedis";"17X100A100A0001A";"2020";"E";"330630313";"Chartrons-Grand Parc 13";"46 ALLEE HAUSSMANN";"BORDEAUX";"R";36.75704;24
"Enedis";"17X100A100A0001A";"2020";"E";"352380102";"Hoche";"12 RUE DES FOSSES";"RENNES";"R";36.75251;13
"Enedis";"17X100A100A0001A";"2020";"E";"352380206";"Oberthur";"21 BOULEVARD DE STRASBOURG";"RENNES";"R";36.74767;25
"Enedis";"17X100A100A0001A";"2020";"E";"452340201";"Martroi-Cathédrale";"12 PLACE DU MARTROI";"ORLÉANS";"T";36.74602;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";"20 PLACE STALINGRAD";"BORDEAUX";"R";36.74529;20
"Enedis";"17X100A100A0001A";"2020";"E";"352380202";"Les Mottais";"116 RUE DE FOUGERES";"RENNES";"R";36.73831;15
"Enedis";"17X100A100A0001A";"2020";"E";"831370602";"Le Mourillon IV";"23 RUE LAMALGUE";"TOULON";"R";36.72581;16
"Enedis";"17X100A100A0001A";"2020";"E";"330630504";"Hôtel de Ville-Quinconces 4";"37 RUE SAINT REMI";"BORDEAUX";"R";36.71495;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380802";"Coutenceau";"9 SQUARE EDOUARD HERRIOT";"RENNES";"R";36.70776;20
"Enedis";"17X100A100A0001A";"2020";"E";"352380504";"Le Gast Est";"2 RUE HENRI DUNANT";"RENNES";"R";36.70699;26
"Enedis";"17X100A100A0001A";"2020";"E";"352381005";"Villejean Nord-Est";"18 COURS PDT J FITZGERALD KENNEDY";"RENNES";"T";36.70107;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380105";"Liberté Champ de Mars";"27 BOULEVARD DE LA LIBERTE";"RENNES";"R";36.70029;18
"Enedis";"17X100A100A0001A";"2020";"E";"920730102";"Carnot Gambetta 1";"RUE GAMBETTA";"SURESNES";"T";36.698;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340301";"Carmes-République";"40 RUE DE LA LIONNE";"ORLÉANS";"R";36.69141;23
"Enedis";"17X100A100A0001A";"2020";"E";"352380806";"Margueritte";"3 B RUE RABELAIS";"RENNES";"R";36.68811;20
"Enedis";"17X100A100A0001A";"2020";"E";"831370402";"Sainte-Anne";"305 BOULEVARD DOCTEUR CHARLES BARNIER";"TOULON";"R";36.68552;15
"Enedis";"17X100A100A0001A";"2020";"E";"352381101";"Le Landrel Ouest";"1 RUE DE HONGRIE";"RENNES";"T";36.68536;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381007";"Beauregard";"6 RUE CHARLES DE KERGARIOU";"RENNES";"R";36.67418;17
"Enedis";"17X100A100A0001A";"2020";"E";"352380601";"Parc de Maurepas";"100 BOULEVARD DE METZ";"RENNES";"R";36.6724;21
"Enedis";"17X100A100A0001A";"2020";"E";"831370606";"Port Marchand-Port de Commerce";"21 AVENUE DE L INFANTERIE DE MARINE";"TOULON";"R";36.67047;19
"Enedis";"17X100A100A0001A";"2020";"E";"352380105";"Liberté Champ de Mars";"11 BOULEVARD DE LA TOUR D AUVERGNE";"RENNES";"R";36.66309;17
"Enedis";"17X100A100A0001A";"2020";"E";"352380209";"Alphonse Guérin";"49 RUE ALPHONSE GUERIN";"RENNES";"R";36.65379;26
"Enedis";"17X100A100A0001A";"2020";"E";"352380902";"La Mabilais";"4 RUE HERMINIE PROD HOMME";"RENNES";"R";36.65308;18
"Enedis";"17X100A100A0001A";"2020";"E";"831370504";"Haute Ville-La Gare";"3 BOULEVARD PIERRE TOESCA";"TOULON";"R";36.6477;16
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";"116 AVENUE THIERS";"BORDEAUX";"R";36.64207;22
"Enedis";"17X100A100A0001A";"2020";"E";"352380103";"Parlement";"19 QUAI LAMARTINE";"RENNES";"R";36.63896;16
"Enedis";"17X100A100A0001A";"2020";"E";"452340501";"Faubourg Bourgogne";"20 ALLEE DU CLOS FLEURI";"ORLÉANS";"R";36.62655;23
"Enedis";"17X100A100A0001A";"2020";"E";"920730101";"Bas de Suresnes 1";"1 RUE SALOMON DE ROTHSCHILD";"SURESNES";"R";36.62342;19
"Enedis";"17X100A100A0001A";"2020";"E";"920730106";"Plateau Nord 2";"PLACE MARCEL LEGRAS";"SURESNES";"T";36.62052;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380202";"Les Mottais";"22 RUE MAUPERTUIS";"RENNES";"R";36.61647;20
"Enedis";"17X100A100A0001A";"2020";"E";"330631208";"Nansouty 8";"28 RUE VAUCOULEURS";"BORDEAUX";"R";36.61135;25
"Enedis";"17X100A100A0001A";"2020";"E";"452340901";"Les Blossières-Mairie";"LES BLOSSIERES";"ORLÉANS";"T";36.60725;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380104";"Parcheminerie Toussaints";"52 BOULEVARD DE LA LIBERTE";"RENNES";"R";36.60681;13
"Enedis";"17X100A100A0001A";"2020";"E";"352380402";"Cimetière du Nord";"3 RUE GABRIEL GERMAIN";"RENNES";"R";36.60146;19
"Enedis";"17X100A100A0001A";"2020";"E";"352380301";"Mail";"31 MAIL FRANCOIS MITTERRAND";"RENNES";"R";36.60069;20
"Enedis";"17X100A100A0001A";"2020";"E";"452341101";"Sonis-Saint-Jean";"1 BOULEVARD ROCHEPLATTE";"ORLÉANS";"R";36.59929;18
"Enedis";"17X100A100A0001A";"2020";"E";"352380604";"Les Longs Champs Sud";"2 SQUARE ALBERT GORGIARD";"RENNES";"R";36.58911;19
"Enedis";"17X100A100A0001A";"2020";"E";"831370601";"Lamalgue";"24 RUE CAPITAINE DE VAISSEAU RENON";"TOULON";"R";36.58288;20
"Enedis";"17X100A100A0001A";"2020";"E";"352381201";"Les Hautes Chalais";"2 C RUE G DE GAULLE ANTHONIOZ";"RENNES";"R";36.57974;20
"Enedis";"17X100A100A0001A";"2020";"E";"330631103";"Capucins-Victoire 3";"20 RUE DES AUGUSTINS";"BORDEAUX";"R";36.57912;15
"Enedis";"17X100A100A0001A";"2020";"E";"352380105";"Liberté Champ de Mars";"51 BOULEVARD DE LA LIBERTE";"RENNES";"R";36.57125;23
"Enedis";"17X100A100A0001A";"2020";"E";"352380208";"Laennec-Dupont des Loges";"12 AVENUE SERGENT MAGINOT";"RENNES";"R";36.5617;22
"Enedis";"17X100A100A0001A";"2020";"E";"330630312";"Chartrons-Grand Parc 12";"204 RUE DU JARDIN PUBLIC";"BORDEAUX";"R";36.54792;24
"Enedis";"17X100A100A0001A";"2020";"E";"352380305";"Port Cahours";"8 RUE AIMEE ANTIGNAC";"RENNES";"R";36.53921;20
